Business Type,Name,Rating,Review Count,Price Level,Category,Address,City,State,Phone,Yelp URL
restaurants,Doughbie Brothers Pizza,4.80,5,0,Pizza,"New Port Richey, FL 34652",New Port Richey,Florida,7274343670,https://www.yelp.com/biz/doughbie-brothers-pizza-new-port-richey?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Farm To Taco,4.80,5,0,Tacos,"10700 SR-54, Ste  D-104, Trinity, FL 34655",Trinity,Florida,7272038129,https://www.yelp.com/biz/farm-to-taco-trinity?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Gulf Cart Food Truck,4.80,5,0,Food Trucks,"St. Petersburg, FL 33701",St. Petersburg,Florida,7274200426,https://www.yelp.com/biz/gulf-cart-food-truck-st-petersburg?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Orange Belt Cafe,4.80,20,0,Cafes,"1631 4th St N, St. Petersburg, FL 33701",St. Petersburg,Florida,7277683544,https://www.yelp.com/biz/orange-belt-cafe-st-petersburg?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Ants Kitchen Cafe,4.80,15,0,Italian,"7825 Congress St, New Port Richey, FL 34653",New Port Richey,Florida,7272616063,https://www.yelp.com/biz/ants-kitchen-cafe-new-port-richey-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Pitaluv,4.80,124,0,Salad,"5447 Spring Hill Dr, Spring Hill, FL 34606",Spring Hill,Florida,3526109113,https://www.yelp.com/biz/pitaluv-spring-hill?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,German Knodle,4.80,295,2,Sandwiches,"951 Central Ave, Saint Petersburg, FL 33706",Saint Petersburg,Florida,7276312106,https://www.yelp.com/biz/german-knodle-saint-petersburg-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Rocky Mountain Subs,4.80,157,1,Sandwiches,"2655 E Lake Rd, Palm Harbor, FL 34685",Palm Harbor,Florida,7274085717,https://www.yelp.com/biz/rocky-mountain-subs-palm-harbor?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Seawhip Sushi Bar,4.80,44,2,Sushi Bars,"2608 Bayshore Blvd, Dunedin, FL 34698",Dunedin,Florida,7277234023,https://www.yelp.com/biz/seawhip-sushi-bar-dunedin?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Tiki Tim’s Pub and Grille,4.80,34,0,Pubs,"923 72nd St N, St. Petersburg, FL 33710",St. Petersburg,Florida,7272667275,https://www.yelp.com/biz/tiki-tim-s-pub-and-grille-st-petersburg?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Pesto Bistro & Wine Bar,4.80,67,0,Italian,"8799 Cortez Rd W, Bradenton, FL 34210",Bradenton,Florida,9412014167,https://www.yelp.com/biz/pesto-bistro-and-wine-bar-bradenton?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Chinelos Taqueria,4.80,57,2,Mexican,"6210 54th Ave N, Kenneth City, FL 33709",Kenneth City,Florida,7273299177,https://www.yelp.com/biz/chinelos-taqueria-kenneth-city?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Papasitos Fresh Mexican Food,4.80,98,0,Mexican,"39620 Us Hwy 19 N, Tarpon Springs, FL 34689",Tarpon Springs,Florida,7279402050,https://www.yelp.com/biz/papasitos-fresh-mexican-food-tarpon-springs?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Stormrunners Tavern,4.80,14,0,Tiki Bars,"3128 Beach Blvd S, Gulfport, FL 33707",Gulfport,Florida,Not Provided,https://www.yelp.com/biz/stormrunners-tavern-gulfport?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,City's Bistro,4.80,178,2,Breakfast & Brunch,"3451 4th St N, St Petersburg, FL 33704",St Petersburg,Florida,7272897368,https://www.yelp.com/biz/citys-bistro-st-petersburg?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Mermaid Pies & Sandwiches,4.80,63,0,Bakeries,"10115 Cortez Rd W, Bradenton, FL 34210",Bradenton,Florida,9412544783,https://www.yelp.com/biz/mermaid-pies-and-sandwiches-bradenton?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Crisp Waffle Company,4.80,18,0,Waffles,"2414 Central Ave, St. Petersburg, FL 33712",St. Petersburg,Florida,Not Provided,https://www.yelp.com/biz/crisp-waffle-company-st-petersburg?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Adieu - Glu,4.80,9,0,Bakeries,"1942 1st Ave S, St. Petersburg, FL 33712",St. Petersburg,Florida,7272020188,https://www.yelp.com/biz/adieu-glu-st-petersburg-4?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Two D's Diner,4.80,9,0,Breakfast & Brunch,"10039 US-19, Port Richey, FL 34668",Port Richey,Florida,7273784375,https://www.yelp.com/biz/two-ds-diner-port-richey?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,1Chick 1Bro Cafe Bistro,4.80,27,0,Venezuelan,"1431 49th St S, Gulfport, FL 33707",Gulfport,Florida,7276880855,https://www.yelp.com/biz/1chick-1bro-cafe-bistro-gulfport?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Sips,4.80,40,0,Coffee & Tea,"6828 Gulf Of Mexico Dr, Longboat Key, FL 34228",Longboat Key,Florida,9413125646,https://www.yelp.com/biz/sips-longboat-key?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Antojitos Dona Chirris,4.80,151,2,Mexican,"2095 N Highland Ave, Clearwater, FL 33755",Clearwater,Florida,7273515492,https://www.yelp.com/biz/antojitos-dona-chirris-clearwater?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Le Merle Bakery,4.80,53,0,Bakeries,"Belleair Bluffs, FL 33770",Belleair Bluffs,Florida,7275591434,https://www.yelp.com/biz/le-merle-bakery-belleair-bluffs?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Wine Society,4.80,44,0,Wine Bars,"110 E Tarpon Ave, Tarpon Springs, FL 34689",Tarpon Springs,Florida,7279404600,https://www.yelp.com/biz/wine-society-tarpon-springs?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Carvor's Fish House,4.80,178,2,Seafood,"907 Douglas Ave, Dunedin, FL 34698",Dunedin,Florida,7277544240,https://www.yelp.com/biz/carvors-fish-house-dunedin?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Restoration Cafe,4.80,39,1,Coffee & Tea,"38 N Fort Harrison Ave, Clearwater, FL 33755",Clearwater,Florida,7272818302,https://www.yelp.com/biz/restoration-cafe-clearwater?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Big Greek Gyros & Bakery,4.80,56,0,Greek,"1232 County Rd 1, Dunedin, FL 34698",Dunedin,Florida,7272397755,https://www.yelp.com/biz/big-greek-gyros-and-bakery-dunedin-6?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Piper's Scratch Pizza Shop,4.80,133,0,Pizza,"34940 US Hwy 19 N, Palm Harbor, FL 34684",Palm Harbor,Florida,7272234006,https://www.yelp.com/biz/pipers-scratch-pizza-shop-palm-harbor?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Fresca Vida Florida,4.80,115,2,Juice Bars & Smoothies,"1757 Clearwater Largo Rd, Clearwater, FL 33756",Clearwater,Florida,7273013003,https://www.yelp.com/biz/fresca-vida-florida-clearwater?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Charlie Coffee,4.80,17,0,Coffee & Tea,"3422 Tampa Rd, Palm Harbor, FL 34684",Palm Harbor,Florida,7275542364,https://www.yelp.com/biz/charlie-coffee-palm-harbor?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Turkish Mediterranean Cuisine,4.80,112,0,Mediterranean,"1921 W Bay Dr, Largo, FL 33770",Largo,Florida,7272707114,https://www.yelp.com/biz/turkish-mediterranean-cuisine-largo?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Bayou Market and Cafe,4.80,33,0,Seafood,"6630 Central Ave, St. Petersburg, FL 33707",St. Petersburg,Florida,7279147500,https://www.yelp.com/biz/bayou-market-and-cafe-st-petersburg?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Flip Crepes and Waffles,4.80,57,0,Creperies,"625 Central Ave, St. Petersburg, FL 33701",St. Petersburg,Florida,7279540788,https://www.yelp.com/biz/flip-crepes-and-waffles-st-petersburg?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Mangos & Marley A Coastal Cafe,4.80,134,2,Cafes,"506 Main St, Dunedin, FL 34698",Dunedin,Florida,7272534414,https://www.yelp.com/biz/mangos-and-marley-a-coastal-cafe-dunedin?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Cafe Soleil,4.80,681,1,Bakeries,"5501 Gulf Blvd, St. Pete Beach, FL 33706",St. Pete Beach,Florida,7278002970,https://www.yelp.com/biz/cafe-soleil-st-pete-beach?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Grove Surf Cafe,4.80,44,0,Coffee & Tea,"1309 Gulf Blvd, Indian Rocks Beach, FL 33785",Indian Rocks Beach,Florida,7275178100,https://www.yelp.com/biz/grove-surf-cafe-indian-rocks-beach?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Urban Roots,4.80,12,0,Salad,"121 E Tarpon Ave, Tarpon Springs, FL 34689",Tarpon Springs,Florida,Not Provided,https://www.yelp.com/biz/urban-roots-tarpon-springs?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Bonsai Beverage,4.80,12,0,Coffee & Tea,"28929 US Hwy 19 N, Clearwater, FL 33761",Clearwater,Florida,7272397003,https://www.yelp.com/biz/bonsai-beverage-clearwater-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,C BO S Oldtime Smokehouse BBQ,5.00,4,0,Barbeque,"4432 18th Ave S, Saint Petersburg, FL 33711",Saint Petersburg,Florida,7274748920,https://www.yelp.com/biz/c-bo-s-oldtime-smokehouse-bbq-saint-petersburg?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Veranda,5.00,4,1,Cocktail Bars,"501 5th Ave NE, Saint Petersburg, FL 33701",Saint Petersburg,Florida,7278941000,https://www.yelp.com/biz/veranda-st-petersburg?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,GulfPerk Coffee Bar,4.80,60,0,Coffee & Tea,"3107 Beach Blvd S, Gulfport, FL 33707",Gulfport,Florida,7273505377,https://www.yelp.com/biz/gulfperk-coffee-bar-gulfport?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Roe's Deli Station,4.80,40,1,Delis,"5851 Park Blvd N, Pinellas Park, FL 33781",Pinellas Park,Florida,7275444750,https://www.yelp.com/biz/roes-deli-station-pinellas-park-3?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Blue Nile,4.80,8,1,Grocery,"1600 18th Ave S, Saint Petersburg, FL 33712",Saint Petersburg,Florida,7278946515,https://www.yelp.com/biz/blue-nile-saint-petersburg?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,El Jefe Mex Grill,5.00,4,0,Tacos,"5446 Grand Blvd, New Port Richey, FL 34652",New Port Richey,Florida,7276664779,https://www.yelp.com/biz/el-jefe-mex-grill-new-port-richey?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Steve D's Philly Cheesesteaks,5.00,4,0,Cheesesteaks,"Greater Northdale, FL 33626",Greater Northdale,Florida,2675796311,https://www.yelp.com/biz/steve-ds-philly-cheesesteaks-greater-northdale?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Sushi Planet,5.00,4,0,Sushi Bars,"235 Main St, Dunedin, FL 34698",Dunedin,Florida,2398518121,https://www.yelp.com/biz/sushi-planet-dunedin?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Belleair Market,4.80,32,0,"Beer, Wine & Spirits","510 Indian Rocks Rd N, Belleair Bluffs, FL 33770",Belleair Bluffs,Florida,7275843697,https://www.yelp.com/biz/belleair-market-belleair-bluffs-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Fresca Pizza And Pasta,4.80,36,0,Pizza,"5348 34th St W, Bradenton, FL 34210",Bradenton,Florida,9417828288,https://www.yelp.com/biz/fresca-pizza-and-pasta-bradenton?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Burger & Wing House,5.00,4,0,Chicken Shop,"38593 US Hwy 19 N, Ste 100, Palm Harbor, FL 34684",Palm Harbor,Florida,7276264453,https://www.yelp.com/biz/burger-and-wing-house-palm-harbor?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Curious Cat Bakery,4.80,40,0,Vegan,"7097 30th Ave N, Saint Petersburg, FL 33710",Saint Petersburg,Florida,2016797088,https://www.yelp.com/biz/curious-cat-bakery-saint-petersburg?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Los Chatinos Mexican Cuisine,5.00,4,0,Mexican,"700 S Missouri Ave, Clearwater, FL 33756",Clearwater,Florida,7274709422,https://www.yelp.com/biz/los-chatinos-mexican-cuisine-clearwater?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Poke Island,4.70,175,2,Poke,"7093 66th St N, Pinellas Park, FL 33781",Pinellas Park,Florida,7273504040,https://www.yelp.com/biz/poke-island-pinellas-park-4?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Mr Lc Sushi Hibachi Asian Bistro,4.70,104,2,Sushi Bars,"1539 Main St, Dunedin, FL 34698",Dunedin,Florida,7276008877,https://www.yelp.com/biz/mr-lc-sushi-hibachi-asian-bistro-dunedin?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Uptown Eats,4.70,199,2,Cafes,"689 Dr Mlk Jr St N, Ste D, St. Petersburg, FL 33701",St. Petersburg,Florida,7278103287,https://www.yelp.com/biz/uptown-eats-st-petersburg?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Brew Garden Taphouse and Eatery,4.70,53,2,Gastropubs,"2241 Nursery Rd, Clearwater, FL 33764",Clearwater,Florida,7273306189,https://www.yelp.com/biz/brew-garden-taphouse-and-eatery-clearwater?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,11 Chicks,4.70,280,1,Venezuelan,"199 Dr Mlk Jr St N, Saint Petersburg, FL 33701",Saint Petersburg,Florida,7276781427,https://www.yelp.com/biz/11-chicks-saint-petersburg?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Pie12 Napoletana Coal Fired Pizzeria,4.70,132,0,Pizza,"12955 Walsingham Rd, Largo, FL 33774",Largo,Florida,7272404815,https://www.yelp.com/biz/pie12-napoletana-coal-fired-pizzeria-largo?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,El Cayuelo,4.70,15,0,Cuban,"6911 Sheldon Rd, Ste A, Tampa,Fl, FL 33615","Tampa,Fl",Florida,8133175332,https://www.yelp.com/biz/el-cayuelo-tampa-fl?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Java Kava Cafe,4.70,41,0,Coffee & Tea,"13601 66th St N, Largo, FL 33771",Largo,Florida,7273306205,https://www.yelp.com/biz/java-kava-cafe-largo?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Pete Sushi & Poke,4.70,205,2,Sushi Bars,"14995 Gulf Blvd, Unit J, Madeira Beach, FL 33708",Madeira Beach,Florida,7278009228,https://www.yelp.com/biz/pete-sushi-and-poke-madeira-beach-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Bamboo Island Bar,4.70,184,2,Wine Bars,"119 Bridge St, Bradenton Beach, FL 34217",Bradenton Beach,Florida,9418036416,https://www.yelp.com/biz/bamboo-island-bar-bradenton-beach?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Malai Indian Cuisine,4.70,22,0,Indian,"437 Central Ave, St Petersburg, FL 33701",St Petersburg,Florida,Not Provided,https://www.yelp.com/biz/malai-indian-cuisine-st-petersburg?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,NY Dog House,4.70,11,0,Food Trucks,"3480 Commercial way, Spring Hill, FL 34606",Spring Hill,Florida,3523407465,https://www.yelp.com/biz/ny-dog-house-spring-hill?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Paradise To Go - PAG,4.70,22,0,Creperies,"116 8th Ave, St. Pete Beach, FL 33706",St. Pete Beach,Florida,7274988723,https://www.yelp.com/biz/paradise-to-go-pag-st-pete-beach?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Simply Delicious - Country Market & Deli,4.70,150,1,Spanish,"2128 9th Ave N, Saint Petersburg, FL 33713",Saint Petersburg,Florida,7273270296,https://www.yelp.com/biz/simply-delicious-country-market-and-deli-saint-petersburg?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Alba Pizza & Cafe,4.70,51,0,Pizza,"650 Mandalay Ave, Clearwater, FL 33767",Clearwater,Florida,7274472020,https://www.yelp.com/biz/alba-pizza-and-cafe-clearwater-2?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Pizza Joe's - a Taste of Buffalo,4.70,69,0,Pizza,"35583 US Hwy 19 N, Tampa Bay, FL 34684",Tampa Bay,Florida,7274758021,https://www.yelp.com/biz/pizza-joes-a-taste-of-buffalo-tampa-bay?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Lo’ Key Island Grille,4.70,29,0,Cocktail Bars,"5620 Gulf Of Mexico Dr, Longboat Key, FL 34228",Longboat Key,Florida,9413870089,https://www.yelp.com/biz/lo-key-island-grille-longboat-key?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
restaurants,Craft Kafe,4.70,449,2,Coffee & Tea,"6653 Central Ave, Saint Petersburg, FL 33710",Saint Petersburg,Florida,7279147443,https://www.yelp.com/biz/craft-kafe-saint-petersburg?adjust_creative=vnotTLeq2GfzY8S-e_vIQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vnotTLeq2GfzY8S-e_vIQA
